store_name,department,category,item,description,qty_sold,sold_price,total_sales
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,14633733808,Madden 16- PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,TARJETAS,711719039808,PSN Plus 1 Year,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,-1,69.99,-69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719051817,The Last of Us PS4,1,0.01,0.01
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719051473,Dualshock 4 Blanco - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039631,Dualshock 4 Azul - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719501381,Uncharted The Nathan Dra. PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719051817,The Last of Us PS4,1,59.99,59.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719501312,God of war III remast.PS4,1,49.99,49.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719100393,Dualshock 4 Negro - PS4,1,69.99,69.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 4 - PS4,711719039617,Dualshock 4 Rojo - PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,13388340576,Street Figther 4 Arcad FAV PS3,1,19.99,19.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,13388340576,Street Figther 4 Arcad FAV PS3,1,19.99,19.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,711719811121,God Of War III FAV - PS3,1,19.99,19.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,711719811121,God Of War III FAV - PS3,1,19.99,19.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719990000,Dualshock 3 Urban Camo PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719990000,Dualshock 3 Urban Camo PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719984757,Dualshock 3 Azul PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719990000,Dualshock 3 Urban Camo PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719984757,Dualshock 3 Azul PS3,1,59.99,59.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,399.99,399.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719503040,PS4 Fifa 16 Bundle,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,399.99,399.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502104,PS4 God of War Bundle,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,450.0,450.0
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,450.0,450.0
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719503040,PS4 Fifa 16 Bundle,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,AUDIFONOS,GAMING,711719100294,Wireless Headset Gold ,1,129.99,129.99
MULTI PLAZA,AUDIFONOS,GAMING,711719100294,Wireless Headset Gold ,1,129.99,129.99
MULTI PLAZA,AUDIFONOS,GAMING,711719100294,Wireless Headset Gold ,1,129.99,129.99
MULTI PLAZA,AUDIFONOS,GAMING,711719100294,Wireless Headset Gold ,1,129.99,129.99
MULTI PLAZA,AUDIFONOS,GAMING,711719100294,Wireless Headset Gold ,1,129.99,129.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719990062,Dualshock negro PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719984757,Dualshock 3 Azul PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719984757,Dualshock 3 Azul PS3,1,59.99,59.99
MULTI PLAZA,ACCESORIO,PLAYSTATION 3,711719990000,Dualshock 3 Urban Camo PS3,1,59.99,59.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,449.99,449.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719503040,PS4 Fifa 16 Bundle,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719502470,PS4 Uncharted Collect Bundle ,1,499.99,499.99
MULTI PLAZA,CONSOLAS,PLAYSTATION 4 - PS4,711719501985,PS4 Star Wars Bundle,1,549.99,549.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719047315,Uncharted 4 A Thief's End PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719501312,God of war III remast.PS4,1,49.99,49.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719501381,Uncharted The Nathan Dra. PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719501381,Uncharted The Nathan Dra. PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719501381,Uncharted The Nathan Dra. PS4,1,69.99,69.99
MULTI PLAZA,VIDEO JUEGO,PLAYSTATION 4- PS4,711719100461,Infamous Second Son PS4,1,49.99,49.99
 S13,No data,No data,No data,No data,295,,14506.14
S13,ACCESORIO,NINTENDO WIIU,873124005509,Silicone procte Super M. Wiiu ,1,9.99,9.99
S13,VIDEO JUEGO,NINTENDO WII U,45496903008,Nintendo land Wiiu,1,69.99,69.99
S13,ACCESORIO,PLAYSTATION 4 - PS4,617885007323,USB Charging Cable PS4/PSVITA,1,15.99,15.99
S13,ACCESORIO,PLAYSTATION 4 - PS4,804551664724,Thumb Grips Black PS4 - XB1,1,4.99,4.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,722674111560,Dragon Ball Xenoverse PS3,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,712725027582,Disney Infinity 3.0 S.P  PS4,1,89.99,89.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633735499,Fifa 16 PS4,1,59.99,59.99
S13,ACCESORIO,PLAYSTATION 4 - PS4,804551664649,Thumb Grips orange PS4 ,1,9.99,9.99
S13,ACCESORIO,PLAYSTATION 4 - PS4,804551664649,Thumb Grips orange PS4 ,1,9.99,9.99
S13,ACCESORIO,PLAYSTATION 4 - PS4,804551664649,Thumb Grips orange PS4 ,1,9.99,9.99
S13,ACCESORIO,PLAYSTATION 4 - PS4,804551664649,Thumb Grips orange PS4 ,1,4.99,4.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,711719052722,Silent Hill HD Col FAV PS3,1,19.99,19.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,711719817727,Sport Champions PS3,1,19.99,19.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633735499,Fifa 16 PS4,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633735499,Fifa 16 PS4,-1,60.0,-60.0
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,13388937028,Street Fighter V - PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633735499,Fifa 16 PS4,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,712725027582,Disney Infinity 3.0 S.P  PS4,1,89.99,89.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,848466000406,Tropico 5 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633368277,UFC PS4 ,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120166,Dragon Ball Xenoverse PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633370461,Star Wars Battlefront PS4,1,69.99,69.99
S13,VIDEO JUEGO,XBOX ONE,887256014728,Rainbow Six XONE,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,13388937028,Street Fighter V - PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,14633735499,Fifa 16 PS4,2,60.0,120.0
S13,AUDIFONOS,GAMING,711719051527,Silver Wired  Sterio PS4,1,49.99,49.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,887256300340,Assassins Creed Unity PS4,1,39.99,39.99
S13,CONSOLAS,PS VITA,711719050681,PS Vita 2.0 Borderland 2,1,249.99,249.99
S13,CONSOLAS,PS VITA,711719050681,PS Vita 2.0 Borderland 2,1,249.99,249.99
S13,CONSOLAS,PS VITA,711719050681,PS Vita 2.0 Borderland 2,-1,249.99,-249.99
S13,CONSOLAS,PLAYSTATION 4 - PS4,711719500810,PS4  The last of us ,1,449.99,449.99
S13,CONSOLAS,PLAYSTATION 4 - PS4,711719500810,PS4  The last of us ,-1,499.99,-499.99
S13,VIDEO JUEGO,XBOX 360,887256000158,Assassin Creed Rogue XBOX,-1,39.99,-39.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496742157,Luigis Mansión SEL 3DS,1,46.73,46.73
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,47875874367,COD Black Ops I + II C. PS3,1,49.99,49.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,47875874367,COD Black Ops I + II C. PS3,1,49.99,49.99
S13,VIDEO JUEGO,PS VITA,711719220268,Uncharted Golden Abyss PSV,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,47875874367,COD Black Ops I + II C. PS3,1,49.99,49.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,887256015084,Assassins Creed Syndicate- PS4,1,69.99,69.99
S13,VIDEO JUEGO,NINTENDO Wii,14633195910,NFS The Run Wii,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,883929404896,The Lego Movie Videogame PS4,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,711719053293,Minecraft PS4,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,711719053293,Minecraft PS4,1,29.99,29.99
S13,VIDEO JUEGO,PS VITA,83717260714,Metal Gear Solid HD Collec PSV,1,49.99,49.99
S13,VIDEO JUEGO,PS VITA,711719220602,Allstars Battle Royale PSVITA,1,0.01,0.01
S13,VIDEO JUEGO,PS VITA,711719220602,Allstars Battle Royale PSVITA,1,0.01,0.01
S13,VIDEO JUEGO,NINTENDO WII U,712725027612,Disney Infinity 3.0 S.P  Wii U,1,89.99,89.99
S13,VIDEO JUEGO,NINTENDO WII U,815403010620,Kun Fu Panda Shawdown Wiiu,1,59.99,59.99
S13,ACCESORIO,TOYS 2 LIFE,712725027162,Disney infinity 3.0 Darth Vade,1,19.99,19.99
S13,VIDEO JUEGO,NINTENDO 3DS,662248916576,Final fantasy Explorers 3DS ,1,49.99,49.99
S13,VIDEO JUEGO,NINTENDO 3DS,815403010767,Monster High new ghoul 3DS,1,39.99,39.99
S13,VIDEO JUEGO,NINTENDO 3DS,883929474189,Lego marvel avengers 3DS,1,39.99,39.99
S13,VIDEO JUEGO,NINTENDO 3DS,883929419258,Lego Ninjago 3DS,1,29.99,29.99
S13,VIDEO JUEGO,NINTENDO 3DS,883929474189,Lego marvel avengers 3DS,1,39.99,39.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633152753,NFS Carbon - PS3,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633735444,Fifa 16 PS3,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,83717203087,PES 16-PS3,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633735444,Fifa 16 PS3,1,59.99,59.99
S13,ACCESORIO,TARJETAS,711719478102,PSN $20,1,29.99,29.99
S13,ACCESORIO,TARJETAS,711719432500,PSN $10,1,15.99,15.99
S13,ACCESORIO,TARJETAS,711719432500,PSN $10,1,16.0,16.0
S13,ACCESORIO,TARJETAS,711719478102,PSN $20,1,30.0,30.0
S13,ACCESORIO,TARJETAS,711719432500,PSN $10,3,15.99,47.97
S13,ACCESORIO,TARJETAS,799366114901,Nintendo eShop $10,2,15.99,31.98
S13,ACCESORIO,TARJETAS,711719478102,PSN $20,1,29.99,29.99
S13,ACCESORIO,TARJETAS,799366086444,Google Play $15,2,19.99,39.98
S13,ACCESORIO,TARJETAS,799366114901,Nintendo eShop $10,1,15.99,15.99
S13,ACCESORIO,TARJETAS,711719478102,PSN $20,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,83717203063,PES 16 PS4,1,34.99,34.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PLAYSTATION 4- PS4,722674120388,Naruto Shippuden UNS4 PS4,1,69.99,69.99
S13,VIDEO JUEGO,PS VITA,14633368055,Fifa 15 PSVITA ,1,36.99,36.99
S13,VIDEO JUEGO,PS VITA,883929474240,Lego marvel avengers PSVITA,1,39.99,39.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,722674110501,Dragon Ball U.Tenkaichi PS3,1,49.99,49.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,883929331246,Injustice Gods Among UL PS3,1,39.99,39.99
S13,VIDEO JUEGO,XBOX ONE,722674220248,Naruto Shippuden UNS4 XONE,1,62.99,62.99
S13,VIDEO JUEGO,XBOX ONE,728658046484,RB Software + Guitar XONE,1,139.99,139.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,710425473043,GTA V PS3,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,710425473043,GTA V PS3,1,59.99,59.99
S13,VIDEO JUEGO,NINTENDO 3DS,883929326945,Lego Chima  3DS,1,0.01,0.01
S13,VIDEO JUEGO,NINTENDO 3DS,883929326945,Lego Chima  3DS,1,0.01,0.01
S13,VIDEO JUEGO,XBOX 360,14633194944,Fight Night Champion - XBOX360,1,29.99,29.99
S13,VIDEO JUEGO,XBOX 360,14633732726,BattleField Hard.L Xbo360,1,49.99,49.99
S13,VIDEO JUEGO,XBOX ONE,885370928518,Halo 5: Guardians XONE,1,69.99,69.99
S13,VIDEO JUEGO,XBOX ONE,40198002615,Dead or Alive 5 Last R. XONE,1,29.99,29.99
S13,VIDEO JUEGO,XBOX ONE,14633369427,Star Wars Battlefront XONE,1,69.99,69.99
S13,VIDEO JUEGO,XBOX ONE,14633734553,Fifa 16 XONE,1,59.99,59.99
S13,VIDEO JUEGO,XBOX ONE,885370829884,Minecraft XONE,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633154207,NFS  Pro Street - PS3,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,710425476969,GTA San Andreas  PS3,1,19.99,19.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633730814,NFS Undercover PS3,1,19.99,19.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,8888346258,Assassins Creed: BrotherH- PS3,1,19.99,19.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,883929474080,Lego marvel avengers PS3,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,8888346258,Assassins Creed: BrotherH- PS3,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,722674111157,Saint Seiya Brave Soldiers PS3,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633730814,NFS Undercover PS3,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,883929474080,Lego marvel avengers PS3,1,59.99,59.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,83717203087,PES 16-PS3,1,24.99,24.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,47875840591,COD 4 - PS3,1,19.99,19.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633154207,NFS  Pro Street - PS3,1,29.99,29.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,887256000172,Assassin Creed Rogue PS3,1,39.99,39.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,83717203087,PES 16-PS3,1,24.99,24.99
S13,VIDEO JUEGO,PLAYSTATION 3 - PS3 ,14633197457,NFS Most Wanted PS3,1,20.0,20.0
S13,VIDEO JUEGO,NINTENDO 3DS,45496741747,Mario Kart 7 3DS,1,39.99,39.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496743314,Pokemon Super Mystery Dung.3DS,1,49.99,49.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496743598,Mario & Luigi: Paper Jam 3DS,1,49.99,49.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496741983,Mario Tennis Open 3DS,1,49.99,49.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496743598,Mario & Luigi: Paper Jam 3DS,1,49.99,49.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496742928,Pokemon Omega Ruby 3DS,1,46.49,46.49
S13,VIDEO JUEGO,NINTENDO 3DS,47875767904,Angry Bird Star Wars 3DS,1,19.99,19.99
S13,VIDEO JUEGO,NINTENDO 3DS,45496742904,Super Smash Bros 3DS,1,49.99,49.99
